name	x	y	z	size
RI7	32.1988509646259	3.4412352381708504	30.5763410718961	5
RI8	31.544485424138998	1.3528051947855901	33.2974193009579	5
RM1	44.0567372303327	-28.8687180718576	32.0941276790897	5
RM2	47.6504319708976	-28.8666069060357	31.946412169007896	5
RM3	51.2441267114624	-28.864495740213698	31.798696658926	5
RM4	54.83782145202729	-28.862384574391697	31.6509811488442	5
RM5	58.431516192592106	-28.8602734085698	31.5032656387623	5
RM6	62.025210933157	-28.858162242747802	31.355550128680502	5
RM7	65.6189056737218	-28.856051076925898	31.2078346185986	5
RO1	33.1507449508309	-54.0474424495193	31.0180161003173	5
RO2	34.7711249522954	-56.3932481966844	33.0693109872166	5
RO3	36.3915049537599	-58.739053943849605	35.120605874115896	5
RO4	38.0118849552244	-61.08485969101479	37.1719007610152	5
RO5	39.6322649566889	-63.43066543818001	39.2231956479146	5
RO6	41.252644958153404	-65.7764711853451	41.2744905348139	5
RO7	42.873024959617894	-68.1222769325103	43.3257854217132	5
RO8	44.493404961082405	-70.4680826796755	45.3770803086125	5
RP1	16.2056787753228	-36.425272092647	54.2707106669797	5
RP2	19.4964886576044	-35.2340123889839	54.02843161522	5
RP3	22.787298539886	-34.0427526853208	53.78615256346029	5
RP4	26.078108422167602	-32.8514929816577	53.5438735117006	5
RP5	29.3689183044492	-31.6602332779946	53.3015944599409	5
RP6	32.6597281867309	-30.4689735743315	53.0593154081812	5
RP7	35.9505380690125	-29.277713870668396	52.8170363564215	5
RP8	39.2413479512941	-28.0864541670052	52.5747573046618	5
RP9	42.5321578335757	-26.8951944633421	52.3324782529021	5
RP10	45.822967715857295	-25.703934759678997	52.0901992011424	5
RP11	49.113777598138896	-24.512675056015897	51.84792014938271	5
RP12	52.4045874804205	-23.3214153523528	51.60564109762299	5
RP13	55.69539736270221	-22.130155648689698	51.3633620458633	5
RP14	58.986207244983795	-20.9388959450266	51.1210829941036	5
RP15	62.277017127265395	-19.747636241363498	50.8788039423439	5
RS1	41.508995828082	4.41770711768319	23.072958254907498	5
RS2	45.086848217813206	4.278829964448319	23.034733444267395	5
RS3	48.6647006075443	4.13995281121345	22.9965086336274	5
RS4	52.242552997275496	4.00107565797858	22.9582838229874	5
RS5	55.8204053870067	3.86219850474371	22.920059012347398	5
RS6	59.3982577767379	3.7233213515088397	22.881834201707303	5
RS7	62.976110166469	3.5844441982739705	22.8436093910673	5
RS8	66.5539625562002	3.4455670450391	22.805384580427297	5
RT1	20.479260344564302	-27.5988040392618	19.8379065587208	5
RT2	23.9817301376924	-27.671252568376303	19.6548507454225	5
RT3	27.4841999308205	-27.7437010974909	19.4717949321241	5
RT4	30.9866697239486	-27.8161496266055	19.288739118825802	5
RT5	34.4891395170766	-27.8885981557201	19.1056833055274	5
RT6	37.9916093102047	-27.9610466848347	18.9226274922291	5
RT7	41.494079103332794	-28.033495213949198	18.739571678930698	5
RT8	44.996548896460894	-28.105943743063804	18.5565158656323	5
RT9	48.49901868958901	-28.178392272178396	18.373460052334	5
RT10	52.00148848271711	-28.250840801293002	18.1904042390356	5
RT11	55.5039582758452	-28.3232893304076	18.007348425737298	5
RT12	59.00642806897329	-28.3957378595221	17.8242926124389	5
RT13	62.5088978621014	-28.4681863886367	17.6412367991405	5
RT14	66.0113676552295	-28.5406349177513	17.458180985842198	5
RX1	28.4025665639345	12.651533994284598	34.9402296226589	5
RX2	31.964847280461697	12.495068013288801	34.7301445587307	5
RX3	35.527127996988796	12.338602032293	34.520059494802396	5
RX4	39.089408713516	12.1821360512972	34.3099744308742	5
RX5	42.6516894300431	12.0256700703014	34.099889366945895	5
RX6	46.213970146570304	11.8692040893056	33.8898043030177	5
RX7	49.7762508630974	11.7127381083098	33.6797192390894	5
RX8	53.33853157962461	11.556272127314001	33.4696341751612	5
RX9	56.900812296151706	11.3998061463182	33.2595491112329	5
RX10	60.4630930126789	11.243340165322499	33.049464047304696	5
RY1	36.1471732430633	1.4832953280685202	12.2004593040893	5
RY2	36.3892758803593	-0.35463053649913795	15.2096305905616	5
RY3	36.6313785176553	-2.1925564010668	18.218801877033897	5
RY4	36.87348115495129	-4.030482265634459	21.2279731635062	5
RY5	37.11558379224729	-5.868408130202121	24.237144449978498	5
RY6	37.35768642954329	-7.7063339947697695	27.2463157364508	5
RY7	37.5997890668393	-9.544259859337439	30.255487022923102	5
RY8	37.8418917041353	-11.3821857239051	33.2646583093954	5
RY9	38.0839943414313	-13.2201115884728	36.2738295958677	5
RY10	38.3260969787273	-15.0580374530404	39.283000882340005	5
RY11	38.5681996160233	-16.8959633176081	42.2921721688123	5
RY12	38.8103022533193	-18.733889182175698	45.3013434552846	5
RY13	39.0524048906153	-20.5718150467434	48.3105147417569	5
RY14	39.29450752791129	-22.4097409113111	51.3196860282292	5
RY15	39.53661016520729	-24.247666775878702	54.3288573147015	5
RY16	39.77871280250329	-26.0855926404464	57.338028601173804	5
RY17	40.0208154397993	-27.923518505014	60.347199887646106	5
